dateAdded,dateUpdated,address,city,country,latitude,longitude,postalCode,province,rName
2015-10-28T16:33:35Z,2018-05-29T10:20:18Z,427 E Coma Ave,Hidalgo,US,26.107237,-98.256943,78557,TX,Subway
2016-02-16T02:59:59Z,2018-05-29T10:18:07Z,3901 Harrison Ave,Butte,US,45.963451,-112.508042,59701,MT,Subway
2016-05-06T07:57:27Z,2018-05-29T10:18:07Z,8192 Huffine Ln,Bozeman,US,45.671099,-111.183253,59718,MT,Subway
2016-12-13T05:03:57Z,2018-05-29T10:18:07Z,395 Woodside Cutoff Rd,Corvallis,US,46.313055,-114.113991,59828,MT,Subway
2017-06-30T02:16:06Z,2018-05-29T10:18:06Z,2710 Brooks St,Missoula,US,46.845902,-114.02204,59801,MT,Subway
2015-10-19T23:28:48Z,2018-05-29T10:18:05Z,1601 Fox Farm Rd,Great Falls,US,47.490047,-111.32873,59404,MT,Subway
2015-11-19T22:38:17Z,2018-05-29T10:17:05Z,6840 Hamilton Ave,Cincinnati,US,39.217424,-84.549015,45224,OH,McDonalds
2015-11-06T09:50:55Z,2018-05-29T10:17:04Z,67 W Broad St,Pataskala,US,40.002869,-82.676224,43062,OH,McDonalds
2015-10-20T02:14:01Z,2018-05-29T10:17:04Z,6714 E Broad St,Columbus,US,39.98278,-82.818199,43213,OH,McDonalds
2017-06-29T02:14:50Z,2018-05-29T10:17:04Z,6626 N Ridge Rd,Madison,US,41.802227,-81.050529,44057,OH,McDonalds
2016-05-21T19:22:50Z,2018-05-29T10:17:01Z,625 W Coshocton St,Johnstown,US,40.148657,-82.698414,43031,OH,McDonalds
2016-05-24T05:56:01Z,2018-05-29T10:17:01Z,6350 Tussing Rd,Reynoldsburg,US,39.927827,-82.828081,43068,OH,McDonalds
2016-04-02T04:42:24Z,2018-05-29T10:17:01Z,6323 E Main St,Reynoldsburg,US,39.95484,-82.82746,43068,OH,McDonalds
2017-06-29T02:31:25Z,2018-05-29T10:17:00Z,6201 Brecksville Rd,Independence,US,41.394082,-81.640393,44131,OH,McDonalds
2015-10-23T03:05:21Z,2018-05-29T10:16:59Z,619 Harrisburg Pike,Columbus,US,39.945055,-83.036844,43223,OH,McDonalds
2017-07-19T22:09:18Z,2018-05-29T10:16:59Z,620 N Countyline St,Fostoria,US,41.164302,-83.421133,44830,OH,McDonalds
2015-10-23T02:29:01Z,2018-05-29T10:16:57Z,601 E Midlothian Blvd,Youngstown,US,41.060681,-80.644245,44502,OH,McDonalds
2017-07-20T14:54:08Z,2018-05-29T10:16:57Z,601 S Locust St,Oxford,US,39.504128,-84.749377,45056,OH,McDonalds
2016-11-08T02:25:59Z,2018-05-29T10:16:56Z,590 Carroll St,New Lexington,US,39.719998,-82.205368,43764,OH,McDonalds
2016-06-20T15:32:19Z,2018-05-29T10:16:55Z,5867 Wooster Pike,Medina,US,41.111301,-81.864135,44256,OH,McDonalds
2017-06-23T05:54:23Z,2018-05-29T10:16:54Z,5745 Heisley Rd,Mentor,US,41.714794,-81.300779,44060,OH,McDonalds
2017-07-01T12:10:50Z,2018-05-29T10:16:53Z,563 Nilles Rd,Fairfield,US,39.33725,-84.56127,45014,OH,McDonalds
2017-07-01T12:10:50Z,2018-05-29T10:16:52Z,5500 Liberty Square Dr,Hamilton,US,39.418325,-84.471625,45011,OH,McDonalds
2017-06-29T02:14:51Z,2018-05-29T10:16:51Z,547 Broad St,Elyria,US,41.367768,-82.108946,44035,OH,McDonalds
2015-10-23T22:52:37Z,2018-05-29T10:16:51Z,540 Beall Ave,Wooster,US,40.804127,-81.934325,44691,OH,McDonalds
2015-10-23T23:06:35Z,2018-05-29T10:16:50Z,5360 Salem Ave,Dayton,US,39.82217,-84.288707,45426,OH,McDonalds
2016-03-21T00:12:18Z,2018-05-29T10:15:20Z,5737 S Transit Rd,Lockport,US,43.147598,-78.69269,14094,NY,Wendys
2016-03-21T01:38:03Z,2018-05-29T10:15:19Z,90 Jericho Tpke,Jericho,US,40.780321,-73.559587,11753,NY,Wendys
2015-10-23T02:29:41Z,2018-05-29T10:15:19Z,327 E Fairmount Ave,Lakewood,US,42.099605,-79.302668,14750,NY,Wendys
2016-03-30T04:23:31Z,2018-05-29T10:15:18Z,60 N Broadway,Hicksville,US,40.771374,-73.527002,11801,NY,Wendys
2015-10-23T03:08:53Z,2018-05-29T10:15:18Z,2123 Grand Central Ave,Horseheads,US,42.154442,-76.821505,14845,NY,Wendys
2017-06-19T14:47:44Z,2018-05-29T10:15:17Z,18 Glen Cove Rd,Greenvale,US,40.80776,-73.627085,11548,NY,Wendys
2015-09-28T22:15:33Z,2018-05-29T10:15:17Z,3513 Mckinley Pkwy,Buffalo,US,42.789407,-78.809774,14219,NY,Wendys
2017-07-20T13:57:48Z,2018-05-29T01:26:27Z,1651 4th St SW,Mason City,US,43.148171,-93.226325,50401,IA,McDonalds
2017-06-19T15:28:47Z,2018-05-29T01:26:26Z,100 6th Ave,Marion,US,42.031453,-91.610225,52302,IA,McDonalds
2015-10-20T01:17:25Z,2018-05-29T01:26:22Z,1915 John F Kennedy Rd,Dubuque,US,42.505035,-90.721293,52002,IA,McDonalds
2017-02-16T21:53:49Z,2018-05-29T01:26:21Z,3610 Merle Hay Rd,Des Moines,US,41.628032,-93.69825,50310,IA,McDonalds
2016-03-31T02:41:18Z,2018-05-29T01:26:21Z,6125 Grand Ave,Des Moines,US,41.58299,-93.700867,50312,IA,McDonalds
2015-07-21T21:06:20Z,2018-05-29T01:26:21Z,4201 Fleur Dr,Des Moines,US,41.546097,-93.644698,50321,IA,McDonalds
2015-11-29T18:31:37Z,2018-05-29T01:26:20Z,3002 Forest Ave,Des Moines,US,41.603526,-93.659051,50311,IA,McDonalds
2015-10-23T00:58:10Z,2018-05-29T01:26:19Z,1404 Des Moines St,Des Moines,US,41.594616,-93.597521,50316,IA,McDonalds
2015-07-21T20:11:48Z,2018-05-29T01:26:19Z,1345 E Euclid Ave,Des Moines,US,41.627097,-93.60168,50316,IA,McDonalds
2015-10-23T03:04:15Z,2018-05-29T01:26:18Z,7522 Northwest Blvd,Davenport,US,41.595394,-90.61426,52806,IA,McDonalds
2016-03-29T04:56:30Z,2018-05-29T01:26:16Z,618 1st Ave,Coralville,US,41.676938,-91.566037,52241,IA,McDonalds
2017-07-06T23:26:49Z,2018-05-29T01:26:16Z,729 N 2nd St,Clinton,US,41.851376,-90.187165,52732,IA,McDonalds
2016-04-02T05:23:08Z,2018-05-29T01:26:11Z,2502 SE Delaware Ave,Ankeny,US,41.704834,-93.5813,50021,IA,McDonalds
2016-07-06T20:02:03Z,2018-05-29T01:26:10Z,205 N Main St,Wrens,US,33.209697,-82.387155,30833,GA,McDonalds
2016-03-02T11:32:22Z,2018-05-29T01:26:10Z,129 S Duff Ave,Ames,US,42.022531,-93.610373,50010,IA,McDonalds
2017-07-23T03:30:32Z,2018-05-29T01:26:10Z,1321 Highway 169 N,Algona,US,43.082947,-94.236369,50511,IA,McDonalds
2016-06-06T16:21:05Z,2018-05-29T01:26:09Z,2304 Memorial Dr,Waycross,US,31.197878,-82.324274,31501,GA,McDonalds
2016-04-02T05:41:43Z,2018-05-29T01:24:04Z,3133 Watson Blvd,Warner Robins,US,32.616152,-83.696119,31093,GA,McDonalds
2017-06-29T02:16:49Z,2018-05-29T01:24:03Z,806 E 1st St,Vidalia,US,32.213152,-82.403012,30474,GA,McDonalds
2017-06-29T02:20:08Z,2018-05-29T01:24:03Z,715 S Patterson St,Valdosta,US,30.822772,-83.27461,31601,GA,McDonalds
2015-11-15T18:13:09Z,2018-05-29T01:24:02Z,3891 Lavista Rd,Tucker,US,33.843467,-84.25827,30084,GA,McDonalds
2017-06-29T02:20:06Z,2018-05-29T01:24:02Z,1177 N Saint Augustine Rd,Valdosta,US,30.841412,-83.323592,31601,GA,McDonalds
2016-03-08T21:08:24Z,2018-05-29T01:24:00Z,3650 Peachtree Pkwy,Suwanee,US,34.069109,-84.168434,30024,GA,McDonalds
2017-07-06T23:24:31Z,2018-05-29T01:24:00Z,506 S Main St,Swainsboro,US,32.584458,-82.321669,30401,GA,McDonalds
2015-11-19T22:49:17Z,2018-05-29T01:24:00Z,617 E Franklin St,Sylvester,US,31.529162,-83.823816,31791,GA,McDonalds
2016-06-08T16:10:39Z,2018-05-29T01:23:56Z,3414 S Cobb Dr SE,Smyrna,US,33.870958,-84.528097,30080,GA,McDonalds
2017-06-19T15:53:39Z,2018-05-29T01:23:55Z,8745 Roswell Rd,Atlanta,US,33.994948,-84.350518,30350,GA,McDonalds
2016-04-08T09:33:33Z,2018-05-29T01:23:54Z,702 S Harris St,Sandersville,US,32.972163,-82.808455,31082,GA,McDonalds
2016-04-06T03:03:08Z,2018-05-29T01:23:51Z,1413 Sam Nunn Blvd,Perry,US,32.469355,-83.74169,31069,GA,McDonalds
2017-07-20T15:22:48Z,2018-05-29T01:23:50Z,408 E Marshall Ave,Longview,US,32.500507,-94.734952,75601,TX,McDonalds
2016-03-18T19:15:09Z,2018-05-29T01:23:49Z,4031 Saratoga Blvd,Corpus Christi,US,27.698889,-97.411379,78413,TX,McDonalds
2015-10-20T03:45:15Z,2018-05-29T01:23:48Z,4005 Elgin St,Houston,US,29.727999,-95.345183,77004,TX,McDonalds
2017-02-21T18:01:27Z,2018-05-29T01:23:47Z,400 Jupiter Rd,Plano,US,33.003562,-96.68154,75074,TX,McDonalds
2015-09-28T23:31:46Z,2018-05-29T01:23:47Z,2607 Broadway St,Pearland,US,29.553856,-95.258029,77581,TX,McDonalds
2015-10-20T04:55:37Z,2018-05-29T01:23:46Z,392 N Sam Houston Pkwy E,Houston,US,29.939013,-95.397632,77060,TX,McDonalds
2016-03-29T05:02:05Z,2018-05-29T00:45:39Z,1405 Monterey Hwy,San Jose,US,37.316044,-121.873684,95110,CA,Wendys
2016-04-02T05:20:54Z,2018-05-29T00:45:39Z,2624 S Bascom Ave,San Jose,US,37.273974,-121.934297,95124,CA,Wendys
2015-10-20T03:09:25Z,2018-05-29T00:45:39Z,782 S Bascom Ave,San Jose,US,37.313168,-121.931061,95128,CA,Wendys
2015-11-02T16:53:23Z,2018-05-29T00:45:38Z,8637 Navajo Rd,San Diego,US,32.802734,-117.012022,92119,CA,Wendys
2016-03-31T02:31:31Z,2018-05-29T00:41:26Z,9 State Route 31,Flemington,US,40.504184,-74.853794,8822,NJ,Wendys
2016-03-31T02:32:21Z,2018-05-29T00:41:25Z,414 State Route 18,East Brunswick,US,40.447516,-74.395684,8816,NJ,Wendys
2017-06-19T14:53:58Z,2018-05-29T00:38:47Z,5001 Hempstead Tpke,Farmingdale,US,40.72894,-73.464423,11735,NY,Wendys
2016-06-04T21:11:09Z,2018-05-29T00:38:46Z,1730 Hempstead Tpke,East Meadow,US,40.723612,-73.570737,11554,NY,Wendys
2017-07-03T08:37:27Z,2018-05-29T00:38:46Z,157 Clinton Ave,Cortland,US,42.60826,-76.165198,13045,NY,Wendys
2017-06-19T15:29:56Z,2018-05-29T00:38:46Z,4961 Transit Rd,Depew,US,42.88116,-78.696696,14043,NY,Wendys
2016-03-31T02:05:26Z,2018-05-29T00:37:46Z,4815 E Carefree Hwy,Cave Creek,US,33.798642,-111.976421,85331,AZ,Wendys
2015-11-06T09:57:59Z,2018-05-29T00:37:45Z,1223 N Missouri St,West Memphis,US,35.159892,-90.184723,72301,AR,Wendys
2016-04-02T05:19:25Z,2018-05-29T00:37:44Z,2909 W 28th Ave,Pine Bluff,US,34.201831,-92.033166,71603,AR,Wendys
2016-03-21T00:17:12Z,2018-05-29T00:37:44Z,2207 Highway 67 S,Pocahontas,US,36.243464,-90.958178,72455,AR,Wendys
2015-11-06T10:04:33Z,2018-05-29T00:37:43Z,1205 S Main St,Pine Bluff,US,34.217059,-92.003361,71601,AR,Wendys
2017-06-26T10:08:35Z,2018-05-29T00:37:42Z,1902 Martin Luther King Blvd,Malvern,US,34.385993,-92.828281,72104,AR,Wendys
2015-11-09T18:20:30Z,2018-05-29T00:37:42Z,604 Broadway St,Little Rock,US,34.743701,-92.27609,72201,AR,Wendys
2016-04-06T03:24:31Z,2018-05-29T00:37:42Z,3923 S University Ave,Little Rock,US,34.715539,-92.341972,72204,AR,Wendys
2016-06-11T02:38:40Z,2018-05-29T00:37:41Z,10924 Colonel Glenn Rd,Little Rock,US,34.713,-92.399696,72204,AR,Wendys
2015-11-22T18:28:50Z,2018-05-29T00:37:40Z,1000 Towson Ave,Fort Smith,US,35.374492,-94.421323,72901,AR,Wendys
2015-11-22T18:28:21Z,2018-05-29T00:37:40Z,8210 Rogers Ave,Fort Smith,US,35.349001,-94.342281,72903,AR,Wendys
2016-04-05T02:07:24Z,2018-05-29T00:37:39Z,3750 Dave Ward Dr,Conway,US,35.070726,-92.48243,72034,AR,Wendys
2016-03-30T04:22:31Z,2018-05-29T00:37:39Z,814 S Walton Blvd,Bentonville,US,36.364101,-94.219671,72712,AR,Wendys
2017-06-19T15:44:29Z,2018-05-29T00:37:35Z,1025 Ralph David Abernathy Blvd SW,Atlanta,US,33.738257,-84.421383,30310,GA,Wendys
2015-12-04T18:52:39Z,2018-05-29T00:37:35Z,2096 Metropolitan Pkwy SW,Atlanta,US,33.697471,-84.40768,30315,GA,Wendys
2016-10-20T22:07:49Z,2018-05-29T00:37:34Z,1520 Mcfarland Pkwy,Alpharetta,US,34.110152,-84.22024,30005,GA,Wendys
2015-11-02T15:18:56Z,2018-05-29T00:37:33Z,3001 N Slappey Blvd,Albany,US,31.619703,-84.176793,31701,GA,Wendys
2015-10-23T02:44:55Z,2018-05-29T00:36:58Z,1038 Executive Dr,Elizabethtown,US,37.710743,-85.832508,42701,KY,Wendys
2016-04-05T02:33:40Z,2018-05-29T00:36:57Z,527 N Main St,Franklin,US,36.727548,-86.578009,42134,KY,Wendys
2015-10-24T00:23:58Z,2018-05-29T00:36:57Z,1107 W 7th St,Hopkinsville,US,36.871577,-87.500006,42240,KY,Wendys
2016-03-31T02:40:54Z,2018-05-29T00:36:57Z,2937 Fort Campbell Blvd,Hopkinsville,US,36.838372,-87.479494,42240,KY,Wendys
2017-07-03T19:21:20Z,2018-05-29T00:36:57Z,4545 Frederica St,Owensboro,US,37.725687,-87.123275,42301,KY,Wendys
2016-10-18T03:40:45Z,2018-05-29T00:36:57Z,803 E Center St,Madisonville,US,37.327663,-87.483572,42431,KY,Wendys
2016-11-02T17:18:15Z,2018-05-29T00:36:56Z,312 W 5th St,Benton,US,36.86716,-88.360393,42025,KY,Wendys
2016-03-31T02:44:53Z,2018-05-29T00:36:56Z,39 Days Inn Dr,Kuttawa,US,37.072241,-88.125444,42055,KY,Wendys
2016-04-02T05:28:13Z,2018-05-29T00:36:56Z,819 Paris Rd,Mayfield,US,36.732751,-88.633472,42066,KY,Wendys
2016-03-31T02:40:21Z,2018-05-29T00:36:55Z,3301 Lone Oak Rd,Paducah,US,37.033557,-88.669236,42003,KY,Wendys
2017-07-03T19:34:19Z,2018-05-29T00:36:20Z,5103 University Pkwy,Natchitoches,US,31.729557,-93.152361,71457,LA,Wendys
2015-11-30T18:49:15Z,2018-05-29T00:36:19Z,330 Harding Pl,Nashville,US,36.087186,-86.694865,37211,TN,Wendys
2015-11-18T18:15:15Z,2018-05-29T00:36:19Z,10707 Chapman Hwy,Seymour,US,35.878711,-83.774725,37865,TN,Wendys
2016-03-21T00:10:33Z,2018-05-29T00:36:18Z,860 Elm Hill Pike,Nashville,US,36.144821,-86.745705,37210,TN,Wendys
2017-06-19T15:59:01Z,2018-05-29T00:36:17Z,4320 Elvis Presley Blvd,Memphis,US,35.031047,-90.02455,38116,TN,Wendys
2015-10-19T17:54:00Z,2018-05-29T00:36:17Z,4272 Winchester Rd,Memphis,US,35.052066,-89.921016,38118,TN,Wendys
2016-06-13T15:22:22Z,2018-05-29T00:36:17Z,3196 Austin Peay Hwy,Memphis,US,35.212217,-89.917813,38128,TN,Wendys
2015-11-09T18:23:31Z,2018-05-29T00:36:16Z,2895 Poplar Ave,Memphis,US,35.13362,-89.965221,38111,TN,Wendys
2016-04-01T06:56:01Z,2018-05-29T00:36:15Z,1816 Cumberland Ave,Knoxville,US,35.955571,-83.934543,37916,TN,Wendys
2015-11-06T18:03:39Z,2018-05-29T00:36:15Z,2401 Chapman Hwy,Knoxville,US,35.952283,-83.914997,37920,TN,Wendys
2015-10-20T00:20:30Z,2018-05-29T00:36:14Z,3201 Peoples St,Johnson City,US,36.349463,-82.398973,37604,TN,Wendys
2016-03-21T00:16:00Z,2018-05-29T00:36:13Z,2700 Boones Creek Rd,Johnson City,US,36.375194,-82.427568,37615,TN,Wendys
2016-04-05T02:53:23Z,2018-05-29T00:36:13Z,1330 E Andrew Johnson Hwy,Greeneville,US,36.176637,-82.799243,37745,TN,Wendys
2017-07-24T21:28:27Z,2018-05-29T00:35:02Z,2808 University Pkwy,Winston-Salem,US,36.126089,-80.259727,27105,NC,Subway
2016-03-28T15:00:20Z,2018-05-29T00:35:02Z,113 Us Highway 13 Byp,Windsor,US,36.008623,-76.95679,27983,NC,Subway
2017-07-21T00:59:12Z,2018-05-29T00:35:00Z,319 Richwood Rd,Walton,US,38.915385,-84.632964,41094,KY,Wendys
2017-07-21T01:00:23Z,2018-05-29T00:34:58Z,Hc 84 Box 1938,Barbourville,US,36.852872,-83.864312,40906,KY,Wendys
2015-11-06T09:56:20Z,2018-05-29T00:34:55Z,1630 Kentucky Mills Dr,Louisville,US,38.217519,-85.540285,40299,KY,Wendys
2015-10-22T19:23:06Z,2018-05-29T00:34:55Z,1164 Richmond Rd,Irvine,US,37.700493,-83.996894,40336,KY,Wendys
2017-06-19T15:35:01Z,2018-05-29T00:34:54Z,12925 Shelbyville Rd,Louisville,US,38.243265,-85.516398,40243,KY,Wendys
2017-06-19T15:35:00Z,2018-05-29T00:34:53Z,4029 Poplar Level Rd,Louisville,US,38.201138,-85.709292,40213,KY,Wendys
2017-07-11T04:52:32Z,2018-05-29T00:31:52Z,8 S Main St,West Salem,US,40.972277,-82.109674,44287,OH,Subway
2016-03-08T21:16:40Z,2018-05-29T00:31:52Z,8086 Beechmont Ave,Cincinnati,US,39.073024,-84.330926,45255,OH,Subway
2016-04-21T01:19:46Z,2018-05-28T16:52:39Z,1 Kahului Airport Rd,Kahului,US,20.893311,-156.437529,96732,HI,Burger King
2017-06-26T10:15:10Z,2018-05-28T16:51:28Z,404 W 12th St,Alturas,US,41.49456,-120.54684,96101,CA,Burger King
2018-01-21T19:02:33Z,2018-05-28T16:50:31Z,1700A W Reelfoot Ave,Union City,US,36.411415,-89.078079,38261,TN,Burger King
2016-06-08T16:26:52Z,2018-05-28T16:44:03Z,1575 N Victory Pl,Burbank,US,34.190574,-118.327835,91502,CA,Wendys
2015-10-23T02:00:48Z,2018-05-28T16:29:47Z,1928 S Commons,Federal Way,US,47.313544,-122.30725,98003,WA,Subway
2016-04-01T06:48:04Z,2018-05-28T16:29:08Z,8017 Centreville Rd,Manassas,US,38.781918,-77.450076,20111,VA,Subway
2016-05-24T05:46:41Z,2018-05-28T16:29:05Z,60 Noble Blvd,Carlisle,US,40.249173,-77.236544,17013,PA,McDonalds
2018-05-28T16:29:05Z,2018-05-28T16:29:05Z,2991 Cook Road,West Branch,US,44.249225,-84.224742,48661,MI,Wendys
2016-03-31T02:39:54Z,2018-05-28T16:28:59Z,4111 N Market St,Wilmington,US,39.761283,-75.521778,19802,DE,McDonalds
2015-10-23T03:07:22Z,2018-05-28T16:28:52Z,1506 W McIntosh Rd,Griffin,US,33.27409,-84.292978,30223,GA,Wendys
2015-10-19T16:00:19Z,2018-05-28T16:28:49Z,11417 E Colfax Ave,Aurora,US,39.739667,-104.866387,80010,CO,Subway
2017-11-16T17:52:39Z,2018-05-28T16:28:27Z,1450 Ala Moana Blvd,Honolulu,US,21.291676,-157.84395,96814,HI,McDonalds
2015-11-02T17:34:37Z,2018-05-28T16:28:26Z,117 W Arrow Hwy,Glendora,US,34.107057,-117.864654,91740,CA,McDonalds
2016-03-02T13:04:51Z,2018-05-28T16:28:12Z,860 Virginia Ave,Atlanta,US,33.658516,-84.417544,30354,GA,Wendys
2015-11-07T11:57:49Z,2018-05-28T16:28:09Z,7741 Tuckerman Ln,Potomac,US,39.040468,-77.155849,20854,MD,Subway
2016-06-08T16:13:33Z,2018-05-28T16:27:48Z,3644 Flat Shoals Rd,Decatur,US,33.701885,-84.267936,30034,GA,Taco Bell
2016-03-31T02:24:35Z,2018-05-28T16:27:46Z,4155 S Indianapolis Rd,Whitestown,US,39.979606,-86.395717,46075,IN,McDonalds
2016-06-20T17:23:28Z,2018-05-28T16:27:44Z,505 E Main St,Henryetta,US,35.439548,-95.975402,74437,OK,Taco Bell
2017-11-15T20:53:40Z,2018-05-28T16:27:40Z,8401 Gateway Blvd W Ste M4,El Paso,US,31.775922,-106.379298,79925,TX,McDonalds
2016-08-04T16:30:55Z,2018-05-28T16:27:37Z,1920 Harrison Dr,Evanston,US,41.264699,-110.977718,82930,WY,Subway
2017-07-19T22:11:43Z,2018-05-28T16:27:33Z,2222 2nd Ave W,Williston,US,48.166193,-103.625152,58801,ND,McDonalds
2017-02-16T21:49:26Z,2018-05-28T16:27:24Z,739 Flatbush Ave,Brooklyn,US,40.654906,-73.959625,11226,NY,Subway
2015-10-24T00:12:08Z,2018-05-28T16:26:45Z,151 S Western Ave,Carpentersville,US,42.103907,-88.291251,60110,IL,Wendys
2015-12-02T18:41:21Z,2018-05-28T16:26:36Z,3310 Lavon Dr,Garland,US,32.947305,-96.61939,75040,TX,McDonalds
2016-03-22T04:14:53Z,2018-05-28T16:26:34Z,2303 Highway 6 S,Houston,US,29.739693,-95.643664,77077,TX,McDonalds
2015-10-23T01:55:17Z,2018-05-28T16:26:32Z,2940 W State St,Bristol,US,36.592006,-82.220967,37620,TN,Taco Bell
2016-10-20T07:03:44Z,2018-05-28T16:26:32Z,8702 E Broadway Blvd,Tucson,US,32.220524,-110.806292,85710,AZ,Burger King
2017-06-19T16:13:50Z,2018-05-28T16:26:17Z,5587 Arlington Ave,Riverside,US,33.946388,-117.424882,92504,CA,Taco Bell
2015-11-20T18:29:51Z,2018-05-28T16:25:55Z,705 W Newport Pike,Wilmington,US,39.714249,-75.617018,19804,DE,Taco Bell
2017-07-19T17:46:32Z,2018-05-28T16:25:46Z,101 W Telegraph Rd,Bellingham,US,48.783899,-122.487163,98226,WA,McDonalds
2015-10-19T16:09:54Z,2018-05-28T16:25:43Z,2110 Veterans Memorial Blvd,Metairie,US,30.001924,-90.146826,70002,LA,Subway
2015-11-15T18:16:23Z,2018-05-28T16:25:40Z,6201 Montana Ave,El Paso,US,31.787478,-106.410762,79925,TX,Wendys
2015-11-28T19:23:54Z,2018-05-28T16:25:24Z,584 Hwy 61,Villa Rica,US,33.718854,-84.937658,30180,GA,Burger King
2017-01-10T03:26:35Z,2018-05-28T16:25:24Z,607 SW Military Dr,San Antonio,US,29.357073,-98.500687,78221,TX,Wendys
2018-05-28T16:25:22Z,2018-05-28T16:25:22Z,2435 NE Town Center Dr,Beaverton,US,45.537219,-122.867249,97006,OR,McDonalds
2017-06-19T14:49:50Z,2018-05-28T16:25:03Z,8101 Tonnelle Ave,North Bergen,US,40.80701,-74.016942,7047,NJ,McDonalds
2015-10-23T02:58:45Z,2018-05-28T16:25:00Z,9055 New Kings Rd,Jacksonville,US,30.415749,-81.74892,32219,FL,Wendys
2016-04-05T02:53:34Z,2018-05-28T16:24:57Z,1098 Highway 15 S,Hutchinson,US,44.875241,-94.376622,55350,MN,McDonalds
2016-06-20T17:29:47Z,2018-05-28T16:24:51Z,10915 Eastex Fwy,Beaumont,US,30.170202,-94.18503,77708,TX,McDonalds
2016-03-30T04:16:06Z,2018-05-28T16:24:22Z,8116 Biscayne Blvd,Miami,US,25.84985,-80.185133,33138,FL,McDonalds
2016-10-27T02:05:36Z,2018-05-28T16:24:21Z,860 S Indian Hill Blvd,Claremont,US,34.080321,-117.718549,91711,CA,McDonalds
2017-07-20T14:56:45Z,2018-05-28T16:24:17Z,3000 E Grand Ave,Laramie,US,41.308626,-105.556909,82070,WY,McDonalds
2016-04-05T02:58:49Z,2018-05-28T16:24:14Z,907 S 5th St,Hartsville,US,34.361052,-80.067242,29550,SC,Taco Bell
2016-06-20T17:35:19Z,2018-05-28T16:24:14Z,3225 W Nine Mile Rd,Pensacola,US,30.535397,-87.356836,32534,FL,Subway
2015-10-23T02:34:39Z,2018-05-28T16:24:08Z,7351 W Central Ave,Toledo,US,41.673363,-83.719488,43617,OH,Wendys
2015-10-20T00:51:20Z,2018-05-28T16:23:53Z,753 Park St,Orange Park,US,30.180787,-81.701257,32073,FL,Wendys
2017-06-19T15:26:49Z,2018-05-28T16:23:40Z,713 N Bell Blvd Apt 183,Cedar Park,US,30.51772,-97.828739,78613,TX,Burger King
2016-04-02T05:41:22Z,2018-05-28T16:23:36Z,152 N Lee St,Forsyth,US,33.038166,-83.938809,31029,GA,Taco Bell
2016-03-30T21:12:04Z,2018-05-28T16:23:32Z,308 N Walnut St,Muncie,US,40.195536,-85.386124,47305,IN,Subway
2017-06-29T20:41:24Z,2018-05-28T16:23:26Z,745 W Pike St,Clarksburg,US,39.282019,-80.348658,26301,WV,McDonalds
2016-03-25T03:10:48Z,2018-05-28T16:23:21Z,200 W Lehigh Ave,Philadelphia,US,39.99105,-75.135332,19133,PA,McDonalds
2017-07-23T03:27:50Z,2018-05-28T16:23:21Z,250 Cumberland St,Bogalusa,US,30.789737,-89.863618,70427,LA,McDonalds
2015-11-11T18:38:36Z,2018-05-28T16:23:20Z,20594 State Road 7,Boca Raton,US,26.37015,-80.202654,33498,FL,McDonalds
2015-11-20T18:40:02Z,2018-05-28T16:23:11Z,350 Bloomfield Ave,Windsor,US,41.852517,-72.661528,6095,CT,McDonalds
2016-03-25T02:52:35Z,2018-05-28T16:22:55Z,1548 Pecan St,Pflugerville,US,30.447701,-97.639516,78660,TX,McDonalds
2015-11-02T15:20:13Z,2018-05-28T16:22:54Z,5052 W Tennessee St,Tallahassee,US,30.458428,-84.363989,32304,FL,McDonalds
2016-06-18T21:04:25Z,2018-05-28T16:22:54Z,809 Lake Bradford Rd,Tallahassee,US,30.433627,-84.301441,32304,FL,McDonalds
2016-06-20T15:55:31Z,2018-05-28T16:22:49Z,8465 Factory Shops Blvd,Jeffersonville,US,39.619718,-83.60163,43128,OH,Subway
2016-03-27T05:32:05Z,2018-05-28T16:22:46Z,2715 Jorie Blvd,Oak Brook,US,41.835251,-87.944744,60523,IL,McDonalds
2017-04-13T18:01:15Z,2018-05-28T16:22:46Z,5109 Walzem Rd,San Antonio,US,29.510698,-98.389067,78218,TX,Taco Bell
2016-04-03T00:34:54Z,2018-05-28T16:22:36Z,248 N Route 100,Breinigsville,US,40.576463,-75.622234,18031,PA,Taco Bell
2016-05-05T00:56:01Z,2018-05-28T16:22:35Z,611 Union St,Dardanelle,US,35.219836,-93.163892,72834,AR,McDonalds
2016-04-12T04:55:19Z,2018-05-28T16:22:34Z,1150 S Campus Dining Hall,College Park,US,38.99713,-76.922259,20742,MD,Taco Bell
2016-01-06T18:03:43Z,2018-05-28T16:22:30Z,1753 Macland Rd SW,Marietta,US,33.904634,-84.605604,30064,GA,Wendys
2016-04-06T02:33:20Z,2018-05-28T16:22:25Z,2500 N 11th St,Lincoln,US,40.838214,-96.705029,68521,NE,Burger King
2017-06-19T15:56:13Z,2018-05-28T16:22:25Z,7680 Katy Fwy,Houston,US,29.785068,-95.46735,77024,TX,Subway
2015-10-20T03:46:42Z,2018-05-28T16:22:24Z,310 W Kiest Blvd,Dallas,US,32.704867,-96.82811,75224,TX,McDonalds
2016-03-31T02:43:33Z,2018-05-28T16:22:16Z,17019 W Greenway Rd,Surprise,US,33.623704,-112.424774,85388,AZ,Subway
